PERMNO,date,COMNAM,RET
10087,4/6/1997,BEAUTICONTROL COSMETICS INC,0
10087,5/6/1997,BEAUTICONTROL COSMETICS INC,-0.08046
10087,6/6/1997,BEAUTICONTROL COSMETICS INC,-0.025
10087,9/6/1997,BEAUTICONTROL COSMETICS INC,0.038462
10087,10/6/1997,BEAUTICONTROL COSMETICS INC,-0.024691
10087,11/6/1997,BEAUTICONTROL COSMETICS INC,-0.025316
10087,12/6/1997,BEAUTICONTROL COSMETICS INC,0.038961
10087,13-06-1997,BEAUTICONTROL COSMETICS INC,0.1
10087,16-06-1997,BEAUTICONTROL COSMETICS INC,0.136364
10087,17-06-1997,BEAUTICONTROL COSMETICS INC,0
10087,18-06-1997,BEAUTICONTROL COSMETICS INC,0.03
10087,19-06-1997,BEAUTICONTROL COSMETICS INC,-0.087379
10087,20-06-1997,BEAUTICONTROL COSMETICS INC,-0.085106
10087,23-06-1997,BEAUTICONTROL COSMETICS INC,0
10087,24-06-1997,BEAUTICONTROL COSMETICS INC,-0.011628
10087,25-06-1997,BEAUTICONTROL COSMETICS INC,0.023529
10087,26-06-1997,BEAUTICONTROL COSMETICS INC,0.011494
10087,27-06-1997,BEAUTICONTROL COSMETICS INC,0.009545
10087,30-06-1997,BEAUTICONTROL COSMETICS INC,0.022727
10087,1/7/1997,BEAUTICONTROL COSMETICS INC,-0.011111
10087,2/7/1997,BEAUTICONTROL COSMETICS INC,0.011236
10087,3/7/1997,BEAUTICONTROL COSMETICS INC,-0.011111
10087,7/7/1997,BEAUTICONTROL COSMETICS INC,-0.044944
10087,8/7/1997,BEAUTICONTROL COSMETICS INC,0.058824
10087,9/7/1997,BEAUTICONTROL COSMETICS INC,-0.055556
10087,10/7/1997,BEAUTICONTROL COSMETICS INC,0.058824
10087,11/7/1997,BEAUTICONTROL COSMETICS INC,-0.044444
10087,14-07-1997,BEAUTICONTROL COSMETICS INC,0.023256
10087,15-07-1997,BEAUTICONTROL COSMETICS INC,0.022727
10087,16-07-1997,BEAUTICONTROL COSMETICS INC,-0.188889
10087,17-07-1997,BEAUTICONTROL COSMETICS INC,0.068493
10087,18-07-1997,BEAUTICONTROL COSMETICS INC,0
10087,21-07-1997,BEAUTICONTROL COSMETICS INC,-0.025641
10087,22-07-1997,BEAUTICONTROL COSMETICS INC,-0.026316
10087,23-07-1997,BEAUTICONTROL COSMETICS INC,0.067568
10087,24-07-1997,BEAUTICONTROL COSMETICS INC,-0.063291
10087,25-07-1997,BEAUTICONTROL COSMETICS INC,0.067568
10087,28-07-1997,BEAUTICONTROL COSMETICS INC,0
10087,29-07-1997,BEAUTICONTROL COSMETICS INC,0
10087,30-07-1997,BEAUTICONTROL COSMETICS INC,0
10087,31-07-1997,BEAUTICONTROL COSMETICS INC,0
10087,1/8/1997,BEAUTICONTROL COSMETICS INC,-0.025316
10087,4/8/1997,BEAUTICONTROL COSMETICS INC,-0.025974
10087,5/8/1997,BEAUTICONTROL COSMETICS INC,0
10087,6/8/1997,BEAUTICONTROL COSMETICS INC,0
10087,7/8/1997,BEAUTICONTROL COSMETICS INC,0.04
10087,8/8/1997,BEAUTICONTROL COSMETICS INC,-0.025641
10087,11/8/1997,BEAUTICONTROL COSMETICS INC,0.013158
10087,12/8/1997,BEAUTICONTROL COSMETICS INC,0
10087,13-08-1997,BEAUTICONTROL COSMETICS INC,0.025974
10087,14-08-1997,BEAUTICONTROL COSMETICS INC,0
10087,15-08-1997,BEAUTICONTROL COSMETICS INC,-0.025316
10087,18-08-1997,BEAUTICONTROL COSMETICS INC,0
10087,19-08-1997,BEAUTICONTROL COSMETICS INC,-0.012987
10087,20-08-1997,BEAUTICONTROL COSMETICS INC,0.019737
10087,21-08-1997,BEAUTICONTROL COSMETICS INC,0.019355
10087,22-08-1997,BEAUTICONTROL COSMETICS INC,-0.012658
10087,25-08-1997,BEAUTICONTROL COSMETICS INC,-0.051282
10087,26-08-1997,BEAUTICONTROL COSMETICS INC,0.013514
10087,27-08-1997,BEAUTICONTROL COSMETICS INC,-0.013333
10087,28-08-1997,BEAUTICONTROL COSMETICS INC,-0.013514
10087,29-08-1997,BEAUTICONTROL COSMETICS INC,-0.013699
10087,2/9/1997,BEAUTICONTROL COSMETICS INC,-0.013889
10087,3/9/1997,BEAUTICONTROL COSMETICS INC,-0.056338
10087,4/9/1997,BEAUTICONTROL COSMETICS INC,0.029851
10087,5/9/1997,BEAUTICONTROL COSMETICS INC,0
10087,8/9/1997,BEAUTICONTROL COSMETICS INC,0.014493
10087,9/9/1997,BEAUTICONTROL COSMETICS INC,0
10087,10/9/1997,BEAUTICONTROL COSMETICS INC,-0.071429
10087,11/9/1997,BEAUTICONTROL COSMETICS INC,0.015385
10087,12/9/1997,BEAUTICONTROL COSMETICS INC,0
10087,15-09-1997,BEAUTICONTROL COSMETICS INC,0.045455
10087,16-09-1997,BEAUTICONTROL COSMETICS INC,0
10087,17-09-1997,BEAUTICONTROL COSMETICS INC,-0.036232
10087,18-09-1997,BEAUTICONTROL COSMETICS INC,0
10087,19-09-1997,BEAUTICONTROL COSMETICS INC,0.030075
10087,22-09-1997,BEAUTICONTROL COSMETICS INC,0
10087,23-09-1997,BEAUTICONTROL COSMETICS INC,0
10087,24-09-1997,BEAUTICONTROL COSMETICS INC,0.007299
10087,25-09-1997,BEAUTICONTROL COSMETICS INC,0.007246
10087,26-09-1997,BEAUTICONTROL COSMETICS INC,0.012086
10087,29-09-1997,BEAUTICONTROL COSMETICS INC,0.014388
10087,30-09-1997,BEAUTICONTROL COSMETICS INC,0
10087,1/10/1997,BEAUTICONTROL COSMETICS INC,-0.007092
10087,2/10/1997,BEAUTICONTROL COSMETICS INC,0.014286
10087,3/10/1997,BEAUTICONTROL COSMETICS INC,0.007042
10087,6/10/1997,BEAUTICONTROL COSMETICS INC,0.027972
10087,7/10/1997,BEAUTICONTROL COSMETICS INC,0.088435
10087,8/10/1997,BEAUTICONTROL COSMETICS INC,-0.00625
10087,9/10/1997,BEAUTICONTROL COSMETICS INC,0.006289
10087,10/10/1997,BEAUTICONTROL COSMETICS INC,-0.01875
10087,13-10-1997,BEAUTICONTROL COSMETICS INC,-0.012739
10087,14-10-1997,BEAUTICONTROL COSMETICS INC,0.012903
10087,15-10-1997,BEAUTICONTROL COSMETICS INC,0.012739
10087,16-10-1997,BEAUTICONTROL COSMETICS INC,-0.08805
10087,17-10-1997,BEAUTICONTROL COSMETICS INC,-0.006897
10087,20-10-1997,BEAUTICONTROL COSMETICS INC,0.020833
10087,21-10-1997,BEAUTICONTROL COSMETICS INC,0.006803
10087,22-10-1997,BEAUTICONTROL COSMETICS INC,-0.027027
10087,23-10-1997,BEAUTICONTROL COSMETICS INC,-0.055556
10087,24-10-1997,BEAUTICONTROL COSMETICS INC,0.029412
10087,27-10-1997,BEAUTICONTROL COSMETICS INC,0.021429
10087,28-10-1997,BEAUTICONTROL COSMETICS INC,0
10087,29-10-1997,BEAUTICONTROL COSMETICS INC,-0.055944
10087,30-10-1997,BEAUTICONTROL COSMETICS INC,0
10087,31-10-1997,BEAUTICONTROL COSMETICS INC,0
10087,3/11/1997,BEAUTICONTROL COSMETICS INC,-0.014815
10087,4/11/1997,BEAUTICONTROL COSMETICS INC,-0.015038
10087,5/11/1997,BEAUTICONTROL COSMETICS INC,0.015267
10087,6/11/1997,BEAUTICONTROL COSMETICS INC,-0.007519
10087,7/11/1997,BEAUTICONTROL COSMETICS INC,0.030303
10087,10/11/1997,BEAUTICONTROL COSMETICS INC,-0.029412
10087,11/11/1997,BEAUTICONTROL COSMETICS INC,0.015152
10087,12/11/1997,BEAUTICONTROL COSMETICS INC,-0.007463
10087,13-11-1997,BEAUTICONTROL COSMETICS INC,0
10087,14-11-1997,BEAUTICONTROL COSMETICS INC,-0.007519
10087,17-11-1997,BEAUTICONTROL COSMETICS INC,0.022727
10087,18-11-1997,BEAUTICONTROL COSMETICS INC,0
10087,19-11-1997,BEAUTICONTROL COSMETICS INC,0
10087,20-11-1997,BEAUTICONTROL COSMETICS INC,-0.007407
10087,21-11-1997,BEAUTICONTROL COSMETICS INC,-0.044776
10087,24-11-1997,BEAUTICONTROL COSMETICS INC,0.046875
10087,25-11-1997,BEAUTICONTROL COSMETICS INC,0
10087,26-11-1997,BEAUTICONTROL COSMETICS INC,0
10087,28-11-1997,BEAUTICONTROL COSMETICS INC,-0.037313
10087,1/12/1997,BEAUTICONTROL COSMETICS INC,-0.054264
10087,2/12/1997,BEAUTICONTROL COSMETICS INC,0.032787
10087,3/12/1997,BEAUTICONTROL COSMETICS INC,0.015873
10087,4/12/1997,BEAUTICONTROL COSMETICS INC,0.03125
10087,5/12/1997,BEAUTICONTROL COSMETICS INC,-0.030303
10087,8/12/1997,BEAUTICONTROL COSMETICS INC,0.078125
10087,9/12/1997,BEAUTICONTROL COSMETICS INC,-0.057971
10087,10/12/1997,BEAUTICONTROL COSMETICS INC,-0.061538
10087,11/12/1997,BEAUTICONTROL COSMETICS INC,0.032787
10087,12/12/1997,BEAUTICONTROL COSMETICS INC,-0.015873
10087,15-12-1997,BEAUTICONTROL COSMETICS INC,0.032258
10087,16-12-1997,BEAUTICONTROL COSMETICS INC,-0.109375
10087,17-12-1997,BEAUTICONTROL COSMETICS INC,0.087719
10087,18-12-1997,BEAUTICONTROL COSMETICS INC,-0.032258
10087,19-12-1997,BEAUTICONTROL COSMETICS INC,-0.033333
10087,22-12-1997,BEAUTICONTROL COSMETICS INC,0.034483
10087,23-12-1997,BEAUTICONTROL COSMETICS INC,0.033333
10087,24-12-1997,BEAUTICONTROL COSMETICS INC,0.048387
10087,26-12-1997,BEAUTICONTROL COSMETICS INC,-0.046154
10087,29-12-1997,BEAUTICONTROL COSMETICS INC,0.016129
10087,30-12-1997,BEAUTICONTROL COSMETICS INC,-0.079365
10087,31-12-1997,BEAUTICONTROL COSMETICS INC,0.017241
10087,2/1/1998,BEAUTICONTROL COSMETICS INC,0.033898
10087,5/1/1998,BEAUTICONTROL COSMETICS INC,0.016393
10087,6/1/1998,BEAUTICONTROL COSMETICS INC,0
10087,7/1/1998,BEAUTICONTROL COSMETICS INC,-0.032258
10087,8/1/1998,BEAUTICONTROL COSMETICS INC,-0.016667
10087,9/1/1998,BEAUTICONTROL COSMETICS INC,-0.008475
10087,12/1/1998,BEAUTICONTROL COSMETICS INC,0.025641
10087,13-01-1998,BEAUTICONTROL COSMETICS INC,0.033333
10087,14-01-1998,BEAUTICONTROL COSMETICS INC,0.005484
10087,15-01-1998,BEAUTICONTROL COSMETICS INC,0
10087,16-01-1998,BEAUTICONTROL COSMETICS INC,0.02439
10087,20-01-1998,BEAUTICONTROL COSMETICS INC,0.007937
10087,21-01-1998,BEAUTICONTROL COSMETICS INC,-0.031496
10087,22-01-1998,BEAUTICONTROL COSMETICS INC,0.03252
10087,23-01-1998,BEAUTICONTROL COSMETICS INC,-0.023622
10087,26-01-1998,BEAUTICONTROL COSMETICS INC,-0.032258
10087,27-01-1998,BEAUTICONTROL COSMETICS INC,0.016667
10087,28-01-1998,BEAUTICONTROL COSMETICS INC,-0.016393
10087,29-01-1998,BEAUTICONTROL COSMETICS INC,0.008333
10087,30-01-1998,BEAUTICONTROL COSMETICS INC,0.033058
10087,2/2/1998,BEAUTICONTROL COSMETICS INC,-0.032
10087,3/2/1998,BEAUTICONTROL COSMETICS INC,0.008264
10087,4/2/1998,BEAUTICONTROL COSMETICS INC,0.016393
10087,5/2/1998,BEAUTICONTROL COSMETICS INC,-0.020161
10087,6/2/1998,BEAUTICONTROL COSMETICS INC,0.004115
10087,9/2/1998,BEAUTICONTROL COSMETICS INC,0.106557
10087,10/2/1998,BEAUTICONTROL COSMETICS INC,-0.037037
10087,11/2/1998,BEAUTICONTROL COSMETICS INC,0.015385
10087,12/2/1998,BEAUTICONTROL COSMETICS INC,0
10087,13-02-1998,BEAUTICONTROL COSMETICS INC,0.015152
10087,17-02-1998,BEAUTICONTROL COSMETICS INC,-0.029851
10087,18-02-1998,BEAUTICONTROL COSMETICS INC,0.038462
10087,19-02-1998,BEAUTICONTROL COSMETICS INC,-0.007407
10087,20-02-1998,BEAUTICONTROL COSMETICS INC,-0.014925
10087,23-02-1998,BEAUTICONTROL COSMETICS INC,-0.015152
10087,24-02-1998,BEAUTICONTROL COSMETICS INC,0
10087,25-02-1998,BEAUTICONTROL COSMETICS INC,0
10087,26-02-1998,BEAUTICONTROL COSMETICS INC,0
10087,27-02-1998,BEAUTICONTROL COSMETICS INC,0.015385
10087,2/3/1998,BEAUTICONTROL COSMETICS INC,0
10087,3/3/1998,BEAUTICONTROL COSMETICS INC,0.015152
10087,4/3/1998,BEAUTICONTROL COSMETICS INC,0.014925
10087,5/3/1998,BEAUTICONTROL COSMETICS INC,-0.029412
10087,6/3/1998,BEAUTICONTROL COSMETICS INC,0.030303
10087,9/3/1998,BEAUTICONTROL COSMETICS INC,-0.029412
10087,10/3/1998,BEAUTICONTROL COSMETICS INC,0.030303
10087,11/3/1998,BEAUTICONTROL COSMETICS INC,0
10087,12/3/1998,BEAUTICONTROL COSMETICS INC,-0.029412
10087,13-03-1998,BEAUTICONTROL COSMETICS INC,0
10087,16-03-1998,BEAUTICONTROL COSMETICS INC,-0.015152
10087,17-03-1998,BEAUTICONTROL COSMETICS INC,0.015385
10087,18-03-1998,BEAUTICONTROL COSMETICS INC,-0.015152
10087,19-03-1998,BEAUTICONTROL COSMETICS INC,0.030769
10087,20-03-1998,BEAUTICONTROL COSMETICS INC,0.074627
10087,23-03-1998,BEAUTICONTROL COSMETICS INC,0.041667
10087,24-03-1998,BEAUTICONTROL COSMETICS INC,0.04
10087,25-03-1998,BEAUTICONTROL COSMETICS INC,-0.025641
10087,26-03-1998,BEAUTICONTROL COSMETICS INC,-0.039474
10087,27-03-1998,BEAUTICONTROL COSMETICS INC,0.025205
10087,30-03-1998,BEAUTICONTROL COSMETICS INC,-0.027027
10087,31-03-1998,BEAUTICONTROL COSMETICS INC,-0.013889
10087,1/4/1998,BEAUTICONTROL COSMETICS INC,0.028169
10087,2/4/1998,BEAUTICONTROL COSMETICS INC,-0.013699
10087,3/4/1998,BEAUTICONTROL COSMETICS INC,0
10087,6/4/1998,BEAUTICONTROL COSMETICS INC,0.013889
10087,7/4/1998,BEAUTICONTROL COSMETICS INC,0
10087,8/4/1998,BEAUTICONTROL COSMETICS INC,-0.041096
10087,9/4/1998,BEAUTICONTROL COSMETICS INC,0.028571
10087,13-04-1998,BEAUTICONTROL COSMETICS INC,0.013889
10087,14-04-1998,BEAUTICONTROL COSMETICS INC,0.027397
10087,15-04-1998,BEAUTICONTROL COSMETICS INC,0.013333
10087,16-04-1998,BEAUTICONTROL COSMETICS INC,0
10087,17-04-1998,BEAUTICONTROL COSMETICS INC,0.026316
10087,20-04-1998,BEAUTICONTROL COSMETICS INC,0.025641
10087,21-04-1998,BEAUTICONTROL COSMETICS INC,-0.01875
10087,22-04-1998,BEAUTICONTROL COSMETICS INC,-0.019108
10087,23-04-1998,BEAUTICONTROL COSMETICS INC,0.038961
10087,24-04-1998,BEAUTICONTROL COSMETICS INC,-0.0125
10087,27-04-1998,BEAUTICONTROL COSMETICS INC,-0.037975
10087,28-04-1998,BEAUTICONTROL COSMETICS INC,-0.006579
10087,29-04-1998,BEAUTICONTROL COSMETICS INC,0
10087,30-04-1998,BEAUTICONTROL COSMETICS INC,0.086093
10087,1/5/1998,BEAUTICONTROL COSMETICS INC,-0.115854
10087,4/5/1998,BEAUTICONTROL COSMETICS INC,0.02069
10087,5/5/1998,BEAUTICONTROL COSMETICS INC,-0.040541
10087,6/5/1998,BEAUTICONTROL COSMETICS INC,0.056338
10087,7/5/1998,BEAUTICONTROL COSMETICS INC,0.013333
10087,8/5/1998,BEAUTICONTROL COSMETICS INC,0
10087,11/5/1998,BEAUTICONTROL COSMETICS INC,-0.013158
10087,12/5/1998,BEAUTICONTROL COSMETICS INC,0
10087,13-05-1998,BEAUTICONTROL COSMETICS INC,0.053333
10087,14-05-1998,BEAUTICONTROL COSMETICS INC,-0.037975
10087,15-05-1998,BEAUTICONTROL COSMETICS INC,0.052632
10087,18-05-1998,BEAUTICONTROL COSMETICS INC,-0.075
10087,19-05-1998,BEAUTICONTROL COSMETICS INC,-0.006757
10087,20-05-1998,BEAUTICONTROL COSMETICS INC,-0.006803
10087,21-05-1998,BEAUTICONTROL COSMETICS INC,0.068493
10087,22-05-1998,BEAUTICONTROL COSMETICS INC,-0.038462
10087,26-05-1998,BEAUTICONTROL COSMETICS INC,0.053333
10087,27-05-1998,BEAUTICONTROL COSMETICS INC,-0.012658
10087,28-05-1998,BEAUTICONTROL COSMETICS INC,-0.051282
10087,29-05-1998,BEAUTICONTROL COSMETICS INC,-0.013514
10087,1/6/1998,BEAUTICONTROL COSMETICS INC,-0.013699
10087,2/6/1998,BEAUTICONTROL COSMETICS INC,-0.027778
10087,3/6/1998,BEAUTICONTROL COSMETICS INC,-0.014286
10087,4/6/1998,BEAUTICONTROL COSMETICS INC,-0.014493
10087,5/6/1998,BEAUTICONTROL COSMETICS INC,0.029412
10087,8/6/1998,BEAUTICONTROL COSMETICS INC,-0.007143
10087,9/6/1998,BEAUTICONTROL COSMETICS INC,-0.035971
10087,10/6/1998,BEAUTICONTROL COSMETICS INC,0.059701
10087,11/6/1998,BEAUTICONTROL COSMETICS INC,-0.021127
10087,12/6/1998,BEAUTICONTROL COSMETICS INC,-0.021583
10087,15-06-1998,BEAUTICONTROL COSMETICS INC,0.014706
10087,16-06-1998,BEAUTICONTROL COSMETICS INC,0.007246
10087,17-06-1998,BEAUTICONTROL COSMETICS INC,0.151079
10087,18-06-1998,BEAUTICONTROL COSMETICS INC,-0.075
10087,19-06-1998,BEAUTICONTROL COSMETICS INC,-0.013514
10087,22-06-1998,BEAUTICONTROL COSMETICS INC,-0.034247
10087,23-06-1998,BEAUTICONTROL COSMETICS INC,0.007092
10087,24-06-1998,BEAUTICONTROL COSMETICS INC,0.028169
10087,25-06-1998,BEAUTICONTROL COSMETICS INC,0
10087,26-06-1998,BEAUTICONTROL COSMETICS INC,-0.041096
10087,29-06-1998,BEAUTICONTROL COSMETICS INC,0.026286
10087,30-06-1998,BEAUTICONTROL COSMETICS INC,0
10087,1/7/1998,BEAUTICONTROL COSMETICS INC,0
10087,2/7/1998,BEAUTICONTROL COSMETICS INC,-0.028169
10087,6/7/1998,BEAUTICONTROL COSMETICS INC,0.014493
10087,7/7/1998,BEAUTICONTROL COSMETICS INC,0.017857
10087,8/7/1998,BEAUTICONTROL COSMETICS INC,-0.017544
10087,9/7/1998,BEAUTICONTROL COSMETICS INC,0
10087,10/7/1998,BEAUTICONTROL COSMETICS INC,0.021429
10087,13-07-1998,BEAUTICONTROL COSMETICS INC,-0.034965
10087,14-07-1998,BEAUTICONTROL COSMETICS INC,0
10087,15-07-1998,BEAUTICONTROL COSMETICS INC,-0.007246
10087,16-07-1998,BEAUTICONTROL COSMETICS INC,-0.010949
10087,17-07-1998,BEAUTICONTROL COSMETICS INC,-0.01107
10087,20-07-1998,BEAUTICONTROL COSMETICS INC,-0.029851
10087,21-07-1998,BEAUTICONTROL COSMETICS INC,-0.015385
10087,22-07-1998,BEAUTICONTROL COSMETICS INC,0
10087,23-07-1998,BEAUTICONTROL COSMETICS INC,-0.015625
10087,24-07-1998,BEAUTICONTROL COSMETICS INC,0.02381
10087,27-07-1998,BEAUTICONTROL COSMETICS INC,-0.023256
10087,28-07-1998,BEAUTICONTROL COSMETICS INC,0
10087,29-07-1998,BEAUTICONTROL COSMETICS INC,0
10087,30-07-1998,BEAUTICONTROL COSMETICS INC,0.015873
10087,31-07-1998,BEAUTICONTROL COSMETICS INC,-0.046875
10087,3/8/1998,BEAUTICONTROL COSMETICS INC,-0.016393
10087,4/8/1998,BEAUTICONTROL COSMETICS INC,-0.066667
10087,5/8/1998,BEAUTICONTROL COSMETICS INC,0
10087,6/8/1998,BEAUTICONTROL COSMETICS INC,-0.017857
10087,7/8/1998,BEAUTICONTROL COSMETICS INC,0
10087,10/8/1998,BEAUTICONTROL COSMETICS INC,0.054545
10087,11/8/1998,BEAUTICONTROL COSMETICS INC,-0.034483
10087,12/8/1998,BEAUTICONTROL COSMETICS INC,-0.035714
10087,13-08-1998,BEAUTICONTROL COSMETICS INC,0.074074
10087,14-08-1998,BEAUTICONTROL COSMETICS INC,-0.034483
10087,17-08-1998,BEAUTICONTROL COSMETICS INC,0.017857
10087,18-08-1998,BEAUTICONTROL COSMETICS INC,0
10087,19-08-1998,BEAUTICONTROL COSMETICS INC,0
10087,20-08-1998,BEAUTICONTROL COSMETICS INC,0
10087,21-08-1998,BEAUTICONTROL COSMETICS INC,0.052632
10087,24-08-1998,BEAUTICONTROL COSMETICS INC,0
10087,25-08-1998,BEAUTICONTROL COSMETICS INC,-0.05
10087,26-08-1998,BEAUTICONTROL COSMETICS INC,0
10087,27-08-1998,BEAUTICONTROL COSMETICS INC,0.052632
10087,28-08-1998,BEAUTICONTROL COSMETICS INC,-0.033333
10087,31-08-1998,BEAUTICONTROL COSMETICS INC,-0.155172
10087,1/9/1998,BEAUTICONTROL COSMETICS INC,-0.020408
10087,2/9/1998,BEAUTICONTROL COSMETICS INC,0.0625
10087,3/9/1998,BEAUTICONTROL COSMETICS INC,-0.058824
10087,4/9/1998,BEAUTICONTROL COSMETICS INC,0.020833
10087,8/9/1998,BEAUTICONTROL COSMETICS INC,0
10087,9/9/1998,BEAUTICONTROL COSMETICS INC,-0.020408
10087,10/9/1998,BEAUTICONTROL COSMETICS INC,0
10087,11/9/1998,BEAUTICONTROL COSMETICS INC,0
10087,14-09-1998,BEAUTICONTROL COSMETICS INC,0.03125
10087,15-09-1998,BEAUTICONTROL COSMETICS INC,0.131313
10087,16-09-1998,BEAUTICONTROL COSMETICS INC,0.008929
10087,17-09-1998,BEAUTICONTROL COSMETICS INC,0.00885
10087,18-09-1998,BEAUTICONTROL COSMETICS INC,-0.017544
10087,21-09-1998,BEAUTICONTROL COSMETICS INC,0.142857
10087,22-09-1998,BEAUTICONTROL COSMETICS INC,-0.015625
10087,23-09-1998,BEAUTICONTROL COSMETICS INC,0.015873
10087,24-09-1998,BEAUTICONTROL COSMETICS INC,0.007813
10087,25-09-1998,BEAUTICONTROL COSMETICS INC,-0.054264
10087,28-09-1998,BEAUTICONTROL COSMETICS INC,-0.068197
10087,29-09-1998,BEAUTICONTROL COSMETICS INC,0
10087,30-09-1998,BEAUTICONTROL COSMETICS INC,0.017857
10087,1/10/1998,BEAUTICONTROL COSMETICS INC,-0.105263
10087,2/10/1998,BEAUTICONTROL COSMETICS INC,-0.039216
10087,5/10/1998,BEAUTICONTROL COSMETICS INC,-0.020408
10087,6/10/1998,BEAUTICONTROL COSMETICS INC,0.020833
10087,7/10/1998,BEAUTICONTROL COSMETICS INC,0
10087,8/10/1998,BEAUTICONTROL COSMETICS INC,-0.081633
10087,9/10/1998,BEAUTICONTROL COSMETICS INC,0.044444
10087,12/10/1998,BEAUTICONTROL COSMETICS INC,-0.085106
10087,13-10-1998,BEAUTICONTROL COSMETICS INC,0.093023
10087,14-10-1998,BEAUTICONTROL COSMETICS INC,-0.042553
10087,15-10-1998,BEAUTICONTROL COSMETICS INC,0
10087,16-10-1998,BEAUTICONTROL COSMETICS INC,0
10087,19-10-1998,BEAUTICONTROL COSMETICS INC,-0.022222
10087,20-10-1998,BEAUTICONTROL COSMETICS INC,0.045455
10087,21-10-1998,BEAUTICONTROL COSMETICS INC,0.043478
10087,22-10-1998,BEAUTICONTROL COSMETICS INC,-0.041667
10087,23-10-1998,BEAUTICONTROL COSMETICS INC,0.021739
10087,26-10-1998,BEAUTICONTROL COSMETICS INC,0
10087,27-10-1998,BEAUTICONTROL COSMETICS INC,0.06383
10087,28-10-1998,BEAUTICONTROL COSMETICS INC,-0.015
10087,29-10-1998,BEAUTICONTROL COSMETICS INC,-0.025381
10087,30-10-1998,BEAUTICONTROL COSMETICS INC,0.03125
10087,2/11/1998,BEAUTICONTROL COSMETICS INC,0.030303
10087,3/11/1998,BEAUTICONTROL COSMETICS INC,-0.078431
10087,4/11/1998,BEAUTICONTROL COSMETICS INC,0.170213
10087,5/11/1998,BEAUTICONTROL COSMETICS INC,-0.018182
10087,6/11/1998,BEAUTICONTROL COSMETICS INC,-0.037037
10087,9/11/1998,BEAUTICONTROL COSMETICS INC,-0.038462
10087,10/11/1998,BEAUTICONTROL COSMETICS INC,0
10087,11/11/1998,BEAUTICONTROL COSMETICS INC,0
10087,12/11/1998,BEAUTICONTROL COSMETICS INC,-0.04
10087,13-11-1998,BEAUTICONTROL COSMETICS INC,0.020833
10087,16-11-1998,BEAUTICONTROL COSMETICS INC,-0.020408
10087,17-11-1998,BEAUTICONTROL COSMETICS INC,0.010417
10087,18-11-1998,BEAUTICONTROL COSMETICS INC,0.020619
10087,19-11-1998,BEAUTICONTROL COSMETICS INC,-0.050505
10087,20-11-1998,BEAUTICONTROL COSMETICS INC,0
10087,23-11-1998,BEAUTICONTROL COSMETICS INC,0.021277
10087,24-11-1998,BEAUTICONTROL COSMETICS INC,0
10087,25-11-1998,BEAUTICONTROL COSMETICS INC,0.020833
10087,27-11-1998,BEAUTICONTROL COSMETICS INC,-0.020408
10087,30-11-1998,BEAUTICONTROL COSMETICS INC,0.020833
10087,1/12/1998,BEAUTICONTROL COSMETICS INC,-0.040816
10087,2/12/1998,BEAUTICONTROL COSMETICS INC,0.021277
10087,3/12/1998,BEAUTICONTROL COSMETICS INC,0
10087,4/12/1998,BEAUTICONTROL COSMETICS INC,-0.041667
10087,7/12/1998,BEAUTICONTROL COSMETICS INC,0.043478
10087,8/12/1998,BEAUTICONTROL COSMETICS INC,-0.041667
10087,9/12/1998,BEAUTICONTROL COSMETICS INC,0
10087,10/12/1998,BEAUTICONTROL COSMETICS INC,-0.021739
10087,11/12/1998,BEAUTICONTROL COSMETICS INC,0.044444
10087,14-12-1998,BEAUTICONTROL COSMETICS INC,-0.042553
10087,15-12-1998,BEAUTICONTROL COSMETICS INC,0.044444
10087,16-12-1998,BEAUTICONTROL COSMETICS INC,0
10087,17-12-1998,BEAUTICONTROL COSMETICS INC,-0.010638
10087,18-12-1998,BEAUTICONTROL COSMETICS INC,-0.021505
10087,21-12-1998,BEAUTICONTROL COSMETICS INC,-0.010989
10087,22-12-1998,BEAUTICONTROL COSMETICS INC,0
10087,23-12-1998,BEAUTICONTROL COSMETICS INC,-0.022222
10087,24-12-1998,BEAUTICONTROL COSMETICS INC,0.090909
10087,28-12-1998,BEAUTICONTROL COSMETICS INC,-0.041667
10087,29-12-1998,BEAUTICONTROL COSMETICS INC,0.021739
10087,30-12-1998,BEAUTICONTROL COSMETICS INC,-0.042553
10087,31-12-1998,BEAUTICONTROL COSMETICS INC,0
10087,4/1/1999,BEAUTICONTROL COSMETICS INC,0.066667
10087,5/1/1999,BEAUTICONTROL COSMETICS INC,-0.041667
10087,6/1/1999,BEAUTICONTROL COSMETICS INC,0.01087
10087,7/1/1999,BEAUTICONTROL COSMETICS INC,-0.010753
10087,8/1/1999,BEAUTICONTROL COSMETICS INC,0.043478
10087,11/1/1999,BEAUTICONTROL COSMETICS INC,0
10087,12/1/1999,BEAUTICONTROL COSMETICS INC,0.020833
10087,13-01-1999,BEAUTICONTROL COSMETICS INC,0
10087,14-01-1999,BEAUTICONTROL COSMETICS INC,0.037551
10087,15-01-1999,BEAUTICONTROL COSMETICS INC,0.04
10087,19-01-1999,BEAUTICONTROL COSMETICS INC,0.019231
10087,20-01-1999,BEAUTICONTROL COSMETICS INC,-0.037736
10087,21-01-1999,BEAUTICONTROL COSMETICS INC,-0.04902
10087,22-01-1999,BEAUTICONTROL COSMETICS INC,0
