,numbers,dollars
15676,,
15677,,
15678,,
15679,3.0,3.0
15680,,
15681,3.0,3.0
15682,3.0,3.0
15683,0.0,0.0
15684,3.0,0.0
15685,3.0,1.0
15686,2.0,0.0
15687,,
15688,2.0,0.0
15689,,
15690,3.0,1.0
15691,2.0,0.0
15692,2.0,0.0
15693,18.0,4.0
15694,18.0,4.0
15695,,
15696,,
15697,4.0,2.0
15698,4.0,4.0
15699,,
15700,,
15701,4.0,4.0
15702,,
15703,,
15704,4.0,4.0
15705,8.0,1.0
15706,10.0,7.0
15707,,
15708,,
15709,3.0,0.0
15710,9.0,2.0
15711,2.0,1.0
15712,2.0,1.0
15713,2.0,0.0
15714,0.0,0.0
15715,13.0,7.0
15716,1.0,1.0
15717,0.0,0.0
15718,,
15719,5.0,1.0
15720,,
15721,0.0,0.0
15722,0.0,0.0
15723,8.0,0.0
15724,,
15725,,
15726,,
15727,,
15728,1.0,0.0
15729,,
15730,9.0,3.0
15731,,
15732,,
15733,2.0,0.0
15734,2.0,0.0
15735,6.0,0.0
15736,4.0,1.0
15737,0.0,0.0
15738,1.0,0.0
15739,14.0,0.0
15740,5.0,2.0
15741,5.0,2.0
15742,12.0,0.0
15743,3.0,1.0
15744,6.0,3.0
15745,,
15746,,
15747,6.0,3.0
15748,4.0,2.0
15749,,
15750,,
15751,,
15752,,
15753,1.0,0.0
15754,1.0,1.0
15755,,
15756,,
15757,6.0,1.0
15758,2.0,1.0
15759,3.0,2.0
15760,1.0,1.0
15761,1.0,1.0
15762,,
15763,,
15764,,
15765,,
15766,8.0,5.0
15767,4.0,0.0
15768,1.0,1.0
15769,,
15770,1.0,1.0
15771,,
15772,4.0,0.0
15773,3.0,0.0
15774,1.0,0.0
15775,,
15776,,
15777,3.0,0.0
15778,2.0,1.0
15779,,
15780,,
15781,,
15782,2.0,0.0
15783,1.0,0.0
15784,1.0,0.0
15785,1.0,0.0
15786,0.0,0.0
15787,0.0,0.0
15788,,
15789,,
15790,2.0,0.0
15791,17.0,12.0
15792,6.0,2.0
15793,4.0,0.0
15794,,
15795,9.0,8.0
15796,,
15797,0.0,0.0
15798,2.0,1.0
15799,,
15800,,
15801,4.0,1.0
15802,1.0,1.0
15803,8.0,5.0
15804,2.0,1.0
15805,1.0,1.0
15806,0.0,0.0
15807,3.0,1.0
15808,,
15809,3.0,1.0
15810,,
15811,0.0,0.0
15812,2.0,1.0
15813,4.0,2.0
15814,,
15815,4.0,2.0
15816,0.0,0.0
15817,,
15818,5.0,0.0
15819,,
15820,,
15821,,
15822,,
15823,0.0,0.0
15824,1.0,0.0
15825,3.0,2.0
15826,4.0,0.0
15827,3.0,0.0
15828,,
15829,,
15830,1.0,1.0
15831,1.0,1.0
15832,,
15833,4.0,4.0
15834,,
15835,,
15836,4.0,4.0
15837,0.0,0.0
15838,20.0,5.0
15839,20.0,5.0
15840,1.0,1.0
15841,0.0,0.0
15842,0.0,0.0
15843,,
15844,,
15845,,
15846,1.0,1.0
15847,1.0,0.0
15848,1.0,1.0
15849,1.0,0.0
15850,,
15851,,
15852,,
15853,,
15854,0.0,0.0
15855,3.0,1.0
15856,,
15857,1.0,0.0
15858,2.0,0.0
15859,3.0,3.0
15860,0.0,0.0
15861,0.0,0.0
15862,0.0,0.0
15863,,
15864,,
15865,0.0,0.0
15866,3.0,2.0
15867,3.0,2.0
15868,3.0,3.0
15869,0.0,0.0
15870,0.0,0.0
15871,,
15872,1.0,1.0
15873,0.0,0.0
15874,,
15875,,
15876,,
15877,,
15878,3.0,1.0
15879,2.0,2.0
15880,0.0,0.0
15881,2.0,0.0
15882,8.0,7.0
15883,,
15884,,
15885,4.0,2.0
15886,4.0,0.0
15887,12.0,4.0
15888,0.0,0.0
15889,,
15890,,
15891,,
15892,12.0,4.0
15893,3.0,3.0
15894,0.0,0.0
15895,0.0,0.0
15896,0.0,0.0
15897,0.0,0.0
15898,5.0,1.0
15899,5.0,1.0
15900,3.0,0.0
15901,1.0,0.0
15902,1.0,0.0
15903,,
15904,,
15905,,
15906,,
15907,9.0,6.0
15908,,
15909,,
15910,,
15911,,
15912,3.0,1.0
15913,3.0,1.0
15914,2.0,0.0
15915,,
15916,4.0,0.0
15917,8.0,2.0
15918,7.0,4.0
15919,0.0,0.0
15920,4.0,4.0
15921,,
15922,,
15923,4.0,0.0
15924,5.0,2.0
15925,5.0,2.0
15926,4.0,3.0
15927,0.0,0.0
15928,8.0,4.0
15929,0.0,0.0
15930,0.0,0.0
15931,1.0,1.0
15932,1.0,1.0
15933,2.0,2.0
15934,5.0,0.0
15935,1.0,1.0
15936,7.0,1.0
15937,5.0,1.0
15938,2.0,2.0
15939,4.0,0.0
15940,,
15941,,
15942,,
15943,,
15944,,
15945,,
15946,1.0,1.0
15947,0.0,0.0
15948,,
15949,,
15950,7.0,2.0
15951,1.0,0.0
15952,,
15953,1.0,0.0
15954,3.0,0.0
15955,,
15956,,
15957,,
15958,,
15959,3.0,1.0
15960,3.0,1.0
15961,0.0,0.0
15962,0.0,0.0
15963,,
15964,,
15965,5.0,5.0
15966,9.0,4.0
15967,7.0,3.0
15968,0.0,0.0
15969,,
15970,4.0,1.0
15971,,
15972,,
15973,,
15974,,
15975,0.0,0.0
15976,1.0,0.0
15977,1.0,0.0
15978,17.0,1.0
15979,,
15980,,
15981,1.0,0.0
15982,4.0,2.0
15983,4.0,3.0
15984,0.0,0.0
15985,,
15986,0.0,0.0
15987,6.0,2.0
15988,3.0,2.0
15989,3.0,3.0
15990,,
15991,,
15992,,
15993,,
15994,,
15995,3.0,2.0
15996,3.0,1.0
15997,2.0,0.0
15998,,
15999,,
16000,12.0,6.0
16001,16.0,6.0
16002,1.0,0.0
16003,8.0,5.0
16004,0.0,0.0
16005,0.0,0.0
16006,1.0,0.0
16007,,
16008,1.0,0.0
16009,,
16010,3.0,2.0
16011,10.0,2.0
16012,5.0,4.0
16013,2.0,0.0
16014,0.0,0.0
16015,5.0,0.0
16016,,
16017,10.0,7.0
16018,4.0,1.0
16019,8.0,3.0
16020,22.0,20.0
16021,0.0,0.0
16022,,
16023,,
16024,,
16025,,
16026,1.0,1.0
16027,,
16028,,
16029,0.0,0.0
16030,10.0,4.0
16031,10.0,2.0
16032,6.0,0.0
16033,,
16034,10.0,3.0
16035,2.0,0.0
16036,5.0,1.0
16037,1.0,1.0
16038,,
16039,,
16040,,
16041,,
16042,4.0,3.0
16043,0.0,0.0
16044,6.0,3.0
16045,0.0,0.0
16046,,
16047,,
16048,9.0,0.0
16049,2.0,0.0
16050,4.0,2.0
16051,7.0,3.0
16052,9.0,1.0
16053,2.0,2.0
16054,1.0,1.0
16055,,
16056,,
16057,,
16058,,
16059,2.0,0.0
16060,1.0,1.0
16061,8.0,4.0
16062,,
16063,,
16064,4.0,3.0
16065,4.0,0.0
16066,3.0,0.0
16067,,
16068,1.0,1.0
16069,,
16070,,
16071,,
16072,3.0,2.0
16073,4.0,0.0
16074,12.0,5.0
16075,12.0,5.0
16076,11.0,5.0
16077,11.0,5.0
16078,11.0,5.0
16079,12.0,5.0
16080,11.0,5.0
16081,11.0,5.0
16082,11.0,5.0
16083,,
16084,,
16085,2.0,0.0
16086,3.0,0.0
16087,5.0,0.0
16088,5.0,0.0
16089,4.0,0.0
16090,22.0,17.0
16091,1.0,1.0
16092,1.0,1.0
16093,,
16094,,
16095,,
16096,0.0,0.0
16097,3.0,1.0
16098,0.0,0.0
16099,6.0,2.0
16100,0.0,0.0
16101,,
16102,,
16103,0.0,0.0
16104,1.0,0.0
16105,4.0,4.0
16106,12.0,8.0
16107,12.0,8.0
16108,2.0,0.0
16109,,
16110,,
16111,,
16112,,
16113,7.0,4.0
16114,2.0,2.0
16115,1.0,0.0
16116,1.0,1.0
16117,1.0,1.0
16118,2.0,0.0
16119,7.0,4.0
16120,1.0,1.0
16121,3.0,3.0
16122,,
16123,,
16124,5.0,3.0
16125,6.0,2.0
16126,0.0,0.0
16127,1.0,0.0
16128,4.0,1.0
16129,4.0,0.0
16130,9.0,1.0
16131,11.0,2.0
16132,,
16133,0.0,0.0
16134,6.0,1.0
16135,1.0,1.0
16136,,
16137,,
16138,,
16139,,
16140,0.0,0.0
16141,3.0,1.0
16142,0.0,0.0
16143,1.0,0.0
16144,5.0,2.0
16145,,
16146,2.0,0.0
16147,2.0,0.0
16148,2.0,0.0
16149,2.0,0.0
16150,,
16151,6.0,2.0
16152,,
16153,,
16154,,
16155,5.0,3.0
16156,5.0,3.0
16157,0.0,0.0
16158,2.0,1.0
16159,6.0,3.0
16160,5.0,2.0
16161,3.0,2.0
16162,1.0,0.0
16163,2.0,1.0
16164,2.0,1.0
16165,,
16166,,
16167,,
16168,4.0,1.0
16169,4.0,4.0
16170,2.0,2.0
16171,4.0,0.0
16172,4.0,4.0
16173,0.0,0.0
16174,1.0,1.0
16175,6.0,2.0
16176,,
16177,,
16178,,
16179,2.0,2.0
16180,,
16181,1.0,1.0
16182,2.0,1.0
16183,0.0,0.0
16184,,
16185,,
16186,2.0,0.0
16187,,
16188,2.0,1.0
16189,,
16190,,
16191,,
16192,,
16193,12.0,0.0
16194,1.0,1.0
16195,0.0,0.0
16196,0.0,0.0
16197,0.0,0.0
16198,2.0,1.0
16199,1.0,0.0
16200,3.0,0.0
16201,3.0,0.0
16202,0.0,0.0
16203,14.0,1.0
16204,,
16205,2.0,2.0
16206,2.0,2.0
16207,,
16208,,
16209,,
16210,,
16211,3.0,2.0
16212,,
16213,,
16214,,
16215,,
16216,1.0,0.0
16217,,
16218,1.0,0.0
16219,3.0,0.0
16220,7.0,3.0
16221,,
16222,,
16223,9.0,3.0
16224,1.0,0.0
16225,2.0,1.0
16226,,
16227,4.0,1.0
16228,5.0,3.0
16229,,
16230,,
16231,,
16232,,
16233,7.0,3.0
16234,6.0,0.0
16235,9.0,1.0
16236,8.0,0.0
16237,,
16238,4.0,1.0
16239,1.0,1.0
16240,1.0,1.0
16241,1.0,1.0
16242,4.0,1.0
16243,2.0,2.0
16244,0.0,0.0
16245,0.0,0.0
16246,,
16247,,
16248,3.0,0.0
16249,8.0,3.0
16250,1.0,0.0
16251,2.0,0.0
16252,7.0,1.0
16253,3.0,3.0
16254,1.0,1.0
16255,3.0,2.0
16256,5.0,0.0
16257,2.0,2.0
16258,0.0,0.0
16259,0.0,0.0
16260,2.0,0.0
16261,1.0,1.0
16262,0.0,0.0
16263,0.0,0.0
16264,4.0,1.0
16265,3.0,2.0
16266,,
16267,0.0,0.0
16268,1.0,0.0
16269,9.0,0.0
16270,9.0,0.0
16271,2.0,1.0
16272,,
16273,5.0,5.0
16274,0.0,0.0
16275,1.0,1.0
16276,1.0,0.0
16277,,
16278,0.0,0.0
16279,4.0,1.0
16280,5.0,2.0
16281,1.0,1.0
16282,,
16283,4.0,4.0
16284,3.0,3.0
16285,1.0,1.0
16286,11.0,7.0
16287,,
16288,,
16289,3.0,2.0
16290,0.0,0.0
16291,3.0,2.0
16292,4.0,3.0
16293,,
16294,4.0,3.0
16295,1.0,0.0
16296,0.0,0.0
16297,0.0,0.0
16298,28.0,27.0
16299,4.0,3.0
16300,,
16301,1.0,0.0
16302,0.0,0.0
16303,11.0,5.0
16304,,
16305,5.0,0.0
16306,5.0,0.0
16307,2.0,1.0
16308,9.0,0.0
16309,0.0,0.0
16310,9.0,5.0
16311,0.0,0.0
16312,21.0,20.0
16313,0.0,0.0
16314,2.0,0.0
16315,7.0,2.0
16316,0.0,0.0
16317,1.0,0.0
16318,0.0,0.0
16319,,
16320,23.0,13.0
16321,7.0,3.0
16322,2.0,0.0
16323,0.0,0.0
16324,27.0,27.0
16325,0.0,0.0
16326,,
16327,3.0,0.0
16328,3.0,0.0
16329,14.0,3.0
16330,4.0,1.0
16331,6.0,1.0
16332,4.0,1.0
16333,,
16334,,
16335,4.0,0.0
16336,12.0,4.0
16337,33.0,22.0
16338,,
16339,0.0,0.0
16340,,
16341,1.0,0.0
16342,,
16343,,
16344,0.0,0.0
16345,16.0,6.0
16346,1.0,1.0
16347,,
16348,,
16349,1.0,0.0
16350,1.0,0.0
16351,3.0,2.0
16352,2.0,0.0
16353,2.0,1.0
16354,,
16355,,
16356,1.0,0.0
16357,,
16358,1.0,1.0
16359,17.0,6.0
16360,17.0,6.0
16361,3.0,0.0
16362,11.0,5.0
16363,16.0,9.0
16364,3.0,1.0
16365,2.0,0.0
16366,0.0,0.0
16367,,
16368,2.0,2.0
16369,1.0,1.0
16370,,
16371,,
16372,0.0,0.0
16373,6.0,1.0
16374,4.0,2.0
16375,4.0,2.0
16376,3.0,0.0
16377,1.0,1.0
16378,13.0,12.0
16379,1.0,1.0
16380,9.0,2.0
16381,10.0,1.0
16382,3.0,0.0
16383,9.0,2.0
16384,7.0,2.0
16385,2.0,1.0
16386,10.0,1.0
16387,1.0,1.0
16388,1.0,0.0
16389,,
16390,6.0,4.0
16391,2.0,0.0
16392,1.0,0.0
16393,0.0,0.0
16394,7.0,4.0
16395,,
16396,1.0,0.0
16397,1.0,0.0
16398,4.0,0.0
16399,2.0,1.0
16400,4.0,1.0
16401,,
16402,2.0,0.0
16403,21.0,12.0
16404,0.0,0.0
16405,1.0,1.0
16406,1.0,1.0
16407,8.0,2.0
16408,7.0,1.0
16409,4.0,0.0
16410,2.0,0.0
16411,19.0,9.0
16412,19.0,5.0
16413,2.0,0.0
16414,0.0,0.0
16415,7.0,2.0
16416,0.0,0.0
16417,,
16418,0.0,0.0
16419,8.0,1.0
16420,3.0,0.0
16421,2.0,0.0
16422,0.0,0.0
16423,,
16424,5.0,1.0
16425,12.0,2.0
16426,0.0,0.0
16427,0.0,0.0
16428,0.0,0.0
16429,0.0,0.0
16430,,
16431,6.0,0.0
16432,37.0,3.0
16433,1.0,1.0
16434,1.0,1.0
16435,7.0,2.0
16436,13.0,1.0
16437,20.0,12.0
16438,4.0,0.0
16439,0.0,0.0
16440,13.0,2.0
16441,4.0,1.0
16442,3.0,1.0
16443,16.0,4.0
16444,2.0,0.0
16445,0.0,0.0
16446,,
16447,4.0,2.0
16448,0.0,0.0
16449,0.0,0.0
16450,0.0,0.0
16451,1.0,0.0
16452,5.0,1.0
16453,20.0,0.0
16454,1.0,1.0
16455,1.0,1.0
16456,12.0,3.0
16457,11.0,4.0
16458,7.0,3.0
16459,15.0,3.0
16460,0.0,0.0
16461,2.0,0.0
16462,1.0,0.0
16463,11.0,1.0
16464,2.0,0.0
16465,5.0,5.0
16466,3.0,0.0
16467,22.0,9.0
16468,5.0,5.0
16469,,
16470,,
16471,18.0,10.0
16472,4.0,0.0
16473,,
16474,11.0,5.0
16475,1.0,1.0
16476,,
16477,5.0,5.0
16478,14.0,2.0
16479,5.0,1.0
16480,0.0,0.0
16481,1.0,0.0
16482,,
16483,8.0,0.0
16484,6.0,2.0
16485,0.0,0.0
16486,1.0,0.0
16487,0.0,0.0
16488,2.0,1.0
16489,24.0,5.0
16490,7.0,1.0
16491,0.0,0.0
16492,2.0,0.0
16493,4.0,1.0
16494,5.0,3.0
16495,5.0,3.0
16496,7.0,3.0
16497,52.0,16.0
16498,,
16499,3.0,0.0
16500,10.0,1.0
16501,1.0,0.0
16502,,
16503,,
16504,7.0,4.0
16505,2.0,1.0
16506,3.0,1.0
16507,5.0,3.0
16508,6.0,2.0
16509,5.0,2.0
16510,3.0,0.0
16511,9.0,1.0
16512,1.0,0.0
16513,1.0,1.0
16514,10.0,0.0
16515,5.0,3.0
16516,,
16517,6.0,0.0
16518,2.0,1.0
16519,3.0,2.0
16520,2.0,0.0
16521,0.0,0.0
16522,,
16523,8.0,1.0
16524,0.0,0.0
16525,1.0,1.0
16526,1.0,1.0
16527,0.0,0.0
16528,0.0,0.0
16529,0.0,0.0
16530,7.0,3.0
16531,6.0,2.0
16532,0.0,0.0
16533,6.0,0.0
16534,15.0,6.0
16535,0.0,0.0
16536,0.0,0.0
16537,2.0,0.0
16538,2.0,1.0
16539,3.0,0.0
16540,11.0,3.0
16541,0.0,0.0
16542,4.0,2.0
16543,3.0,3.0
16544,0.0,0.0
16545,,
16546,5.0,2.0
16547,3.0,1.0
16548,3.0,2.0
16549,18.0,5.0
16550,2.0,0.0
16551,2.0,2.0
16552,0.0,0.0
16553,0.0,0.0
16554,6.0,3.0
16555,3.0,0.0
16556,0.0,0.0
16557,6.0,4.0
16558,3.0,1.0
16559,,
16560,2.0,0.0
16561,8.0,2.0
16562,7.0,0.0
16563,17.0,4.0
16564,17.0,4.0
16565,3.0,2.0
16566,0.0,0.0
16567,0.0,0.0
16568,3.0,1.0
16569,1.0,0.0
16570,2.0,0.0
16571,10.0,4.0
16572,1.0,0.0
16573,4.0,0.0
16574,2.0,1.0
16575,5.0,0.0
16576,0.0,0.0
16577,7.0,3.0
16578,0.0,0.0
16579,0.0,0.0
16580,3.0,2.0
16581,0.0,0.0
16582,6.0,4.0
16583,6.0,4.0
16584,0.0,0.0
16585,5.0,0.0
16586,3.0,1.0
16587,,
16588,8.0,4.0
16589,1.0,1.0
16590,8.0,1.0
16591,7.0,2.0
16592,1.0,0.0
16593,3.0,2.0
16594,5.0,0.0
16595,27.0,11.0
16596,0.0,0.0
16597,11.0,5.0
16598,7.0,3.0
16599,4.0,1.0
16600,6.0,1.0
16601,0.0,0.0
16602,14.0,7.0
16603,3.0,2.0
16604,2.0,1.0
16605,17.0,11.0
16606,3.0,0.0
16607,5.0,2.0
16608,,
16609,1.0,0.0
16610,,
16611,1.0,0.0
16612,0.0,0.0
16613,0.0,0.0
16614,7.0,3.0
16615,3.0,2.0
16616,13.0,7.0
16617,5.0,1.0
16618,5.0,2.0
16619,0.0,0.0
16620,5.0,0.0
16621,0.0,0.0
16622,4.0,1.0
16623,5.0,3.0
16624,14.0,4.0
16625,3.0,2.0
16626,0.0,0.0
16627,0.0,0.0
16628,5.0,2.0
16629,4.0,0.0
16630,21.0,13.0
16631,8.0,4.0
16632,6.0,5.0
16633,0.0,0.0
16634,,
16635,0.0,0.0
16636,6.0,1.0
16637,2.0,1.0
16638,9.0,5.0
16639,3.0,1.0
16640,0.0,0.0
16641,6.0,3.0
16642,13.0,4.0
16643,3.0,2.0
16644,7.0,3.0
16645,4.0,0.0
16646,15.0,7.0
16647,2.0,0.0
16648,1.0,0.0
16649,3.0,0.0
16650,5.0,1.0
16651,5.0,1.0
16652,1.0,0.0
16653,3.0,1.0
16654,0.0,0.0
16655,7.0,0.0
16656,6.0,3.0
16657,6.0,4.0
16658,3.0,0.0
16659,4.0,1.0
16660,15.0,9.0
16661,3.0,0.0
16662,4.0,3.0
16663,4.0,2.0
16664,8.0,3.0
16665,5.0,2.0
16666,5.0,3.0
16667,1.0,1.0
16668,1.0,1.0
16669,11.0,0.0
16670,2.0,1.0
16671,,
16672,3.0,0.0
16673,1.0,0.0
16674,4.0,1.0
16675,4.0,1.0
16676,8.0,1.0
16677,,
16678,2.0,2.0
16679,2.0,0.0
16680,0.0,0.0
16681,0.0,0.0
16682,7.0,0.0
16683,1.0,0.0
16684,3.0,0.0
16685,12.0,1.0
16686,15.0,10.0
16687,2.0,0.0
16688,4.0,1.0
16689,4.0,0.0
16690,17.0,11.0
16691,1.0,0.0
16692,3.0,1.0
16693,11.0,7.0
16694,0.0,0.0
16695,1.0,1.0
16696,20.0,11.0
16697,0.0,0.0
16698,9.0,5.0
16699,2.0,1.0
16700,2.0,0.0
16701,12.0,0.0
16702,3.0,0.0
16703,,
16704,1.0,0.0
16705,0.0,0.0
16706,,
16707,,
16708,0.0,0.0
16709,2.0,0.0
16710,3.0,1.0
16711,5.0,3.0
16712,7.0,5.0
16713,,
16714,3.0,0.0
16715,0.0,0.0
16716,5.0,1.0
16717,3.0,0.0
16718,11.0,5.0
16719,2.0,0.0
16720,10.0,3.0
16721,0.0,0.0
16722,,
16723,2.0,2.0
16724,1.0,1.0
16725,,
16726,,
16727,6.0,1.0
16728,13.0,12.0
16729,1.0,1.0
16730,7.0,2.0
16731,2.0,1.0
16732,10.0,1.0
16733,1.0,0.0
16734,0.0,0.0
16735,7.0,4.0
16736,1.0,0.0
16737,1.0,0.0
16738,2.0,0.0
16739,0.0,0.0
16740,2.0,0.0
16741,1.0,1.0
16742,1.0,1.0
16743,0.0,0.0
16744,1.0,0.0
16745,1.0,1.0
16746,3.0,0.0
16747,0.0,0.0
16748,0.0,0.0
16749,0.0,0.0
16750,,
16751,6.0,0.0
16752,4.0,2.0
16753,1.0,1.0
16754,4.0,2.0
16755,1.0,1.0
16756,3.0,0.0
16757,7.0,2.0
16758,2.0,0.0
16759,13.0,1.0
16760,20.0,12.0
16761,13.0,2.0
16762,4.0,1.0
16763,,
16764,7.0,2.0
16765,1.0,0.0
16766,5.0,0.0
16767,16.0,4.0
16768,,
16769,2.0,0.0
16770,0.0,0.0
16771,0.0,0.0
16772,8.0,0.0
16773,,
16774,,
16775,5.0,0.0
16776,2.0,2.0
16777,,
16778,5.0,2.0
16779,4.0,0.0
16780,0.0,0.0
16781,8.0,3.0
16782,0.0,0.0
16783,5.0,2.0
16784,12.0,8.0
16785,7.0,1.0
16786,,
16787,3.0,0.0
16788,6.0,4.0
16789,5.0,0.0
16790,4.0,4.0
16791,0.0,0.0
16792,0.0,0.0
16793,8.0,5.0
16794,8.0,3.0
16795,3.0,1.0
16796,0.0,0.0
16797,4.0,0.0
16798,0.0,0.0
16799,2.0,2.0
16800,5.0,3.0
16801,4.0,0.0
16802,15.0,7.0
16803,0.0,0.0
16804,2.0,2.0
16805,5.0,0.0
16806,4.0,1.0
16807,9.0,9.0
16808,2.0,1.0
16809,0.0,0.0
16810,1.0,0.0
16811,,
16812,5.0,0.0
16813,,
16814,0.0,0.0
16815,,
16816,4.0,2.0
16817,7.0,2.0
16818,0.0,0.0
16819,4.0,0.0
16820,,
16821,1.0,0.0
16822,2.0,0.0
16823,3.0,1.0
16824,4.0,2.0
16825,4.0,2.0
16826,6.0,0.0
16827,0.0,0.0
16828,4.0,0.0
16829,0.0,0.0
16830,3.0,0.0
16831,4.0,4.0
16832,0.0,0.0
16833,2.0,0.0
16834,5.0,1.0
16835,3.0,0.0
16836,,
16837,6.0,3.0
16838,7.0,4.0
16839,4.0,0.0
16840,6.0,6.0
16841,0.0,0.0
16842,0.0,0.0
16843,0.0,0.0
16844,0.0,0.0
16845,4.0,0.0
16846,4.0,0.0
16847,3.0,0.0
16848,8.0,4.0
16849,1.0,0.0
16850,1.0,0.0
16851,4.0,0.0
16852,3.0,0.0
16853,2.0,1.0
16854,17.0,11.0
16855,2.0,0.0
16856,,
16857,3.0,0.0
16858,3.0,0.0
16859,,
16860,,
16861,3.0,1.0
16862,22.0,4.0
16863,15.0,2.0
16864,7.0,3.0
16865,12.0,2.0
16866,1.0,0.0
16867,3.0,2.0
16868,4.0,2.0
16869,3.0,2.0
16870,1.0,0.0
16871,11.0,4.0
16872,11.0,4.0
16873,5.0,2.0
16874,4.0,1.0
16875,0.0,0.0
16876,15.0,5.0
16877,8.0,1.0
16878,9.0,0.0
16879,3.0,2.0
16880,2.0,0.0
16881,,
16882,3.0,2.0
16883,0.0,0.0
16884,1.0,0.0
16885,1.0,0.0
16886,2.0,2.0
16887,2.0,1.0
16888,3.0,1.0
16889,5.0,2.0
16890,3.0,2.0
16891,2.0,1.0
16892,6.0,5.0
16893,5.0,0.0
16894,0.0,0.0
16895,2.0,0.0
16896,1.0,1.0
16897,3.0,2.0
16898,9.0,0.0
16899,2.0,0.0
16900,4.0,1.0
16901,3.0,2.0
16902,,
16903,3.0,2.0
16904,4.0,2.0
16905,1.0,0.0
16906,4.0,1.0
16907,3.0,1.0
16908,13.0,7.0
16909,11.0,3.0
16910,7.0,2.0
16911,3.0,2.0
16912,19.0,8.0
16913,3.0,2.0
16914,3.0,0.0
16915,5.0,1.0
16916,6.0,4.0
16917,,
16918,,
16919,0.0,0.0
16920,4.0,2.0
16921,1.0,0.0
16922,0.0,0.0
16923,3.0,2.0
16924,6.0,1.0
16925,,
16926,0.0,0.0
16927,4.0,1.0
16928,2.0,1.0
16929,0.0,0.0
16930,35.0,13.0
16931,0.0,0.0
16932,,
16933,3.0,2.0
16934,2.0,2.0
16935,9.0,7.0
16936,4.0,0.0
16937,5.0,3.0
16938,3.0,1.0
16939,2.0,1.0
16940,6.0,3.0
16941,3.0,2.0
16942,4.0,0.0
16943,,
16944,8.0,0.0
16945,2.0,1.0
16946,,
16947,2.0,1.0
16948,2.0,0.0
16949,6.0,5.0
16950,5.0,3.0
16951,,
16952,10.0,2.0
16953,0.0,0.0
16954,1.0,1.0
16955,,
16956,,
16957,6.0,2.0
16958,3.0,2.0
16959,2.0,0.0
16960,5.0,0.0
16961,2.0,1.0
16962,3.0,2.0
16963,3.0,2.0
16964,,
16965,,
16966,0.0,0.0
16967,3.0,2.0
16968,,
16969,1.0,0.0
16970,5.0,3.0
16971,8.0,5.0
16972,1.0,0.0
16973,,
16974,2.0,2.0
16975,4.0,1.0
16976,4.0,1.0
16977,4.0,1.0
16978,3.0,0.0
16979,4.0,2.0
16980,4.0,0.0
16981,3.0,2.0
16982,6.0,2.0
16983,0.0,0.0
16984,0.0,0.0
16985,1.0,1.0
16986,5.0,5.0
16987,6.0,5.0
16988,8.0,4.0
16989,1.0,0.0
16990,3.0,2.0
16991,,
16992,21.0,0.0
16993,1.0,0.0
16994,2.0,1.0
16995,26.0,6.0
16996,0.0,0.0
16997,28.0,3.0
16998,25.0,5.0
16999,1.0,1.0
17000,25.0,3.0
17001,0.0,0.0
17002,2.0,0.0
17003,0.0,0.0
17004,,
17005,,
17006,31.0,0.0
17007,6.0,3.0
17008,0.0,0.0
17009,23.0,3.0
17010,,
17011,0.0,0.0
17012,2.0,0.0
17013,2.0,0.0
17014,,
17015,32.0,6.0
17016,1.0,0.0
17017,1.0,0.0
17018,0.0,0.0
17019,1.0,0.0
17020,26.0,1.0
17021,,
17022,1.0,0.0
17023,3.0,0.0
17024,3.0,2.0
17025,0.0,0.0
17026,0.0,0.0
17027,3.0,0.0
17028,7.0,3.0
17029,3.0,0.0
17030,17.0,3.0
17031,,
17032,,
17033,27.0,11.0
17034,19.0,6.0
17035,0.0,0.0
17036,0.0,0.0
17037,,
17038,21.0,5.0
17039,,
17040,17.0,4.0
17041,,
17042,2.0,1.0
17043,3.0,3.0
17044,,
17045,,
17046,0.0,0.0
17047,,
17048,18.0,3.0
17049,,
17050,7.0,1.0
17051,19.0,2.0
17052,,
17053,0.0,0.0
17054,22.0,7.0
17055,6.0,0.0
17056,3.0,0.0
17057,5.0,1.0
17058,3.0,3.0
17059,6.0,2.0
17060,2.0,1.0
17061,20.0,5.0
17062,,
17063,,
17064,,
17065,10.0,2.0
17066,18.0,3.0
17067,12.0,7.0
17068,,
17069,,
17070,15.0,5.0
17071,10.0,3.0
17072,12.0,3.0
17073,12.0,3.0
17074,30.0,8.0
17075,,
17076,18.0,11.0
17077,19.0,13.0
17078,22.0,4.0
17079,22.0,5.0
17080,14.0,0.0
17081,18.0,3.0
17082,,
17083,2.0,0.0
17084,1.0,1.0
17085,16.0,3.0
17086,,
17087,20.0,6.0
17088,,
17089,0.0,0.0
17090,20.0,4.0
17091,14.0,0.0
17092,1.0,0.0
17093,18.0,6.0
17094,4.0,2.0
17095,,
17096,0.0,0.0
17097,17.0,8.0
17098,,
17099,23.0,4.0
17100,,
17101,12.0,3.0
17102,,
17103,14.0,3.0
17104,4.0,1.0
17105,,
17106,12.0,4.0
17107,,
17108,22.0,5.0
17109,9.0,6.0
17110,14.0,3.0
17111,,
17112,0.0,0.0
17113,1.0,0.0
17114,1.0,1.0
17115,0.0,0.0
17116,13.0,3.0
17117,2.0,0.0
17118,2.0,0.0
17119,21.0,3.0
17120,6.0,2.0
17121,18.0,2.0
17122,15.0,3.0
17123,,
17124,0.0,0.0
